"","datetime","site_id","depth","observation","variable"
"189",2023-07-05 12:00:00,"swan_canning",2,13.2200002670288,"Temperature"
"190",2023-07-01 12:00:00,"swan_canning",2,11.3199996948242,"Temperature"
"191",2023-07-03 12:00:00,"swan_canning",2,12.5229997634888,"Temperature"
"192",2023-07-04 12:00:00,"swan_canning",2,13.4680004119873,"Temperature"
"193",2023-07-06 12:00:00,"swan_canning",2,13.4680004119873,"Temperature"
"194",2023-07-07 12:00:00,"swan_canning",2,14.1499996185303,"Temperature"
"195",2023-07-11 12:00:00,"swan_canning",2,15.3879995346069,"Temperature"
"196",2023-07-08 12:00:00,"swan_canning",2,14.7430000305176,"Temperature"
"197",2023-07-09 12:00:00,"swan_canning",2,15.0600004196167,"Temperature"
"198",2023-07-10 12:00:00,"swan_canning",2,15.1350002288818,"Temperature"
"199",2023-07-12 12:00:00,"swan_canning",2,15.7180004119873,"Temperature"
"200",2023-07-14 12:00:00,"swan_canning",2,15.6979999542236,"Temperature"
"201",2023-07-13 12:00:00,"swan_canning",2,15.9949998855591,"Temperature"
"202",2023-07-15 12:00:00,"swan_canning",2,14.3100004196167,"Temperature"
"203",2023-07-16 12:00:00,"swan_canning",2,13.1129999160767,"Temperature"
"204",2023-07-17 12:00:00,"swan_canning",2,13.1700000762939,"Temperature"
"205",2023-07-18 12:00:00,"swan_canning",2,13.4499998092651,"Temperature"
"206",2023-07-19 12:00:00,"swan_canning",2,14.1630001068115,"Temperature"
"207",2023-07-20 12:00:00,"swan_canning",2,13.6630001068115,"Temperature"
"208",2023-07-21 12:00:00,"swan_canning",2,14.1000003814697,"Temperature"
"209",2023-07-22 12:00:00,"swan_canning",2,14.125,"Temperature"
"210",2023-08-02 12:00:00,"swan_canning",2,14.7930002212524,"Temperature"
"211",2023-07-23 12:00:00,"swan_canning",2,13.8500003814697,"Temperature"
"212",2023-07-29 12:00:00,"swan_canning",2,15.1280002593994,"Temperature"
"213",2023-07-24 12:00:00,"swan_canning",2,13.7180004119873,"Temperature"
"214",2023-07-27 12:00:00,"swan_canning",2,13.8500003814697,"Temperature"
"215",2023-07-25 12:00:00,"swan_canning",2,13.4729995727539,"Temperature"
"216",2023-07-26 12:00:00,"swan_canning",2,13.6899995803833,"Temperature"
"217",2023-07-28 12:00:00,"swan_canning",2,14.25,"Temperature"
"218",2023-07-30 12:00:00,"swan_canning",2,15.2700004577637,"Temperature"
"219",2023-07-31 12:00:00,"swan_canning",2,15.3100004196167,"Temperature"
"220",2023-08-05 12:00:00,"swan_canning",2,13.1929998397827,"Temperature"
"221",2023-08-01 12:00:00,"swan_canning",2,15.1979999542236,"Temperature"
"222",2023-08-03 12:00:00,"swan_canning",2,14.1579999923706,"Temperature"
"223",2023-08-04 12:00:00,"swan_canning",2,13.4799995422363,"Temperature"
"224",2023-08-06 12:00:00,"swan_canning",2,13.6979999542236,"Temperature"
"225",2023-08-07 12:00:00,"swan_canning",2,14.335000038147,"Temperature"
"226",2023-08-08 12:00:00,"swan_canning",2,15.3850002288818,"Temperature"
"227",2023-08-11 12:00:00,"swan_canning",2,14.5830001831055,"Temperature"
"228",2023-08-09 12:00:00,"swan_canning",2,15.3280000686646,"Temperature"
"229",2023-08-10 12:00:00,"swan_canning",2,14.3680000305176,"Temperature"
"230",2023-08-13 12:00:00,"swan_canning",2,14.5530004501343,"Temperature"
"231",2023-08-12 12:00:00,"swan_canning",2,14.6330003738403,"Temperature"
"232",2023-08-15 12:00:00,"swan_canning",2,14.8879995346069,"Temperature"
"233",2023-08-21 12:00:00,"swan_canning",2,15.25,"Temperature"
"234",2023-08-14 12:00:00,"swan_canning",2,14.7829999923706,"Temperature"
"235",2023-08-22 12:00:00,"swan_canning",2,14.8000001907349,"Temperature"
"236",2023-08-19 12:00:00,"swan_canning",2,14.8100004196167,"Temperature"
"237",2023-08-20 12:00:00,"swan_canning",2,14.8599996566772,"Temperature"
"238",2023-12-24 12:00:00,"swan_canning",2,25.1030006408691,"Temperature"
"239",2023-08-25 12:00:00,"swan_canning",2,14.8280000686646,"Temperature"
"240",2023-08-23 12:00:00,"swan_canning",2,14.875,"Temperature"
"241",2023-08-24 12:00:00,"swan_canning",2,15.1429996490479,"Temperature"
"242",2023-08-26 12:00:00,"swan_canning",2,15.5349998474121,"Temperature"
"243",2023-08-27 12:00:00,"swan_canning",2,16.0799999237061,"Temperature"
"244",2023-08-28 12:00:00,"swan_canning",2,16.4099998474121,"Temperature"
"245",2023-08-29 12:00:00,"swan_canning",2,16.9379997253418,"Temperature"
"246",2023-08-30 12:00:00,"swan_canning",2,16.3980007171631,"Temperature"
"247",2023-08-31 12:00:00,"swan_canning",2,16.2299995422363,"Temperature"
"248",2023-09-01 12:00:00,"swan_canning",2,17.0179996490479,"Temperature"
"249",2023-09-02 12:00:00,"swan_canning",2,17.4349994659424,"Temperature"
"250",2023-09-03 12:00:00,"swan_canning",2,16.757999420166,"Temperature"
"251",2023-09-04 12:00:00,"swan_canning",2,16.55299949646,"Temperature"
"252",2023-09-08 12:00:00,"swan_canning",2,15.7799997329712,"Temperature"
"253",2023-09-05 12:00:00,"swan_canning",2,16.863000869751,"Temperature"
"254",2023-09-09 12:00:00,"swan_canning",2,15.9479999542236,"Temperature"
"255",2023-09-06 12:00:00,"swan_canning",2,16.6580009460449,"Temperature"
"256",2023-09-07 12:00:00,"swan_canning",2,16.1949996948242,"Temperature"
"257",2023-09-10 12:00:00,"swan_canning",2,16.7900009155273,"Temperature"
"258",2023-09-13 12:00:00,"swan_canning",2,16.80299949646,"Temperature"
"259",2023-09-14 12:00:00,"swan_canning",2,15.8699998855591,"Temperature"
"260",2023-09-11 12:00:00,"swan_canning",2,17.2830009460449,"Temperature"
"261",2023-09-12 12:00:00,"swan_canning",2,17.7350006103516,"Temperature"
"262",2023-09-18 12:00:00,"swan_canning",2,17.3929996490479,"Temperature"
"263",2023-09-15 12:00:00,"swan_canning",2,16.6480007171631,"Temperature"
"264",2023-09-16 12:00:00,"swan_canning",2,17.7399997711182,"Temperature"
"265",2023-09-19 12:00:00,"swan_canning",2,17.3349990844727,"Temperature"
"266",2023-12-25 12:00:00,"swan_canning",2,25.0179996490479,"Temperature"
"267",2023-09-20 12:00:00,"swan_canning",2,17.7029991149902,"Temperature"
"268",2023-08-16 12:00:00,"swan_canning",2,14.5329999923706,"Temperature"
"269",2023-08-18 12:00:00,"swan_canning",2,14.1529998779297,"Temperature"
"270",2023-09-21 12:00:00,"swan_canning",2,17.5230007171631,"Temperature"
"271",2023-09-17 12:00:00,"swan_canning",2,17.9750003814697,"Temperature"
"272",2023-09-27 12:00:00,"swan_canning",2,18.0380001068115,"Temperature"
"273",2023-09-22 12:00:00,"swan_canning",2,17.6630001068115,"Temperature"
"274",2023-09-23 12:00:00,"swan_canning",2,18.4650001525879,"Temperature"
"275",2023-09-30 12:00:00,"swan_canning",2,20.17799949646,"Temperature"
"276",2023-09-24 12:00:00,"swan_canning",2,18.2830009460449,"Temperature"
"277",2023-09-25 12:00:00,"swan_canning",2,18.0580005645752,"Temperature"
"278",2023-09-26 12:00:00,"swan_canning",2,17.818000793457,"Temperature"
"279",2023-09-28 12:00:00,"swan_canning",2,18.613000869751,"Temperature"
"280",2023-10-01 12:00:00,"swan_canning",2,19.7280006408691,"Temperature"
"281",2023-09-29 12:00:00,"swan_canning",2,19.5450000762939,"Temperature"
"282",2023-10-05 12:00:00,"swan_canning",2,17.863000869751,"Temperature"
"283",2023-10-03 12:00:00,"swan_canning",2,17.6830005645752,"Temperature"
"284",2023-10-02 12:00:00,"swan_canning",2,18.1949996948242,"Temperature"
"285",2023-10-04 12:00:00,"swan_canning",2,17.2199993133545,"Temperature"
"286",2023-10-07 12:00:00,"swan_canning",2,18.318000793457,"Temperature"
"287",2023-10-06 12:00:00,"swan_canning",2,17.7150001525879,"Temperature"
"288",2023-10-08 12:00:00,"swan_canning",2,18.9699993133545,"Temperature"
"289",2023-10-09 12:00:00,"swan_canning",2,19.6499996185303,"Temperature"
"290",2023-10-10 12:00:00,"swan_canning",2,20.1730003356934,"Temperature"
"291",2023-10-11 12:00:00,"swan_canning",2,19.9200000762939,"Temperature"
"292",2023-10-14 12:00:00,"swan_canning",2,19.8780002593994,"Temperature"
"293",2023-10-12 12:00:00,"swan_canning",2,19.6529998779297,"Temperature"
"294",2023-10-13 12:00:00,"swan_canning",2,19.6429996490479,"Temperature"
"295",2023-10-17 12:00:00,"swan_canning",2,20.5599994659424,"Temperature"
"296",2023-10-15 12:00:00,"swan_canning",2,19.8379993438721,"Temperature"
"297",2023-10-16 12:00:00,"swan_canning",2,20.5979995727539,"Temperature"
"298",2023-10-20 12:00:00,"swan_canning",2,21.1229991912842,"Temperature"
"299",2023-10-18 12:00:00,"swan_canning",2,21.125,"Temperature"
"300",2023-10-19 12:00:00,"swan_canning",2,21.2029991149902,"Temperature"
"301",2023-10-21 12:00:00,"swan_canning",2,21.7129993438721,"Temperature"
"302",2023-10-22 12:00:00,"swan_canning",2,21.4829998016357,"Temperature"
"303",2023-10-23 12:00:00,"swan_canning",2,20.7950000762939,"Temperature"
"304",2023-10-24 12:00:00,"swan_canning",2,20.1299991607666,"Temperature"
"305",2023-10-25 12:00:00,"swan_canning",2,21.0879993438721,"Temperature"
"306",2023-10-26 12:00:00,"swan_canning",2,20.1049995422363,"Temperature"
"307",2023-10-27 12:00:00,"swan_canning",2,20.1679992675781,"Temperature"
"308",2023-10-28 12:00:00,"swan_canning",2,20.132999420166,"Temperature"
"309",2023-12-26 12:00:00,"swan_canning",2,25.30299949646,"Temperature"
"310",2023-10-29 12:00:00,"swan_canning",2,19.8050003051758,"Temperature"
"311",2023-10-30 12:00:00,"swan_canning",2,20.0030002593994,"Temperature"
"312",2023-11-01 12:00:00,"swan_canning",2,19.5349998474121,"Temperature"
"313",2023-10-31 12:00:00,"swan_canning",2,19.42799949646,"Temperature"
"314",2023-11-02 12:00:00,"swan_canning",2,19.693000793457,"Temperature"
"315",2023-11-03 12:00:00,"swan_canning",2,19.8729991912842,"Temperature"
"316",2023-11-04 12:00:00,"swan_canning",2,20.6730003356934,"Temperature"
"317",2023-11-05 12:00:00,"swan_canning",2,21.6499996185303,"Temperature"
"318",2023-11-06 12:00:00,"swan_canning",2,21.8050003051758,"Temperature"
"319",2023-11-07 12:00:00,"swan_canning",2,22.2679996490479,"Temperature"
"320",2023-11-08 12:00:00,"swan_canning",2,22.6149997711182,"Temperature"
"321",2023-11-09 12:00:00,"swan_canning",2,22.8880004882812,"Temperature"
"322",2023-11-10 12:00:00,"swan_canning",2,22.9230003356934,"Temperature"
"323",2023-11-15 12:00:00,"swan_canning",2,21.6900005340576,"Temperature"
"324",2023-11-14 12:00:00,"swan_canning",2,21.9029998779297,"Temperature"
"325",2023-11-13 12:00:00,"swan_canning",2,21.7800006866455,"Temperature"
"326",2023-11-11 12:00:00,"swan_canning",2,22.3799991607666,"Temperature"
"327",2023-11-12 12:00:00,"swan_canning",2,22.1380004882812,"Temperature"
"328",2023-12-27 12:00:00,"swan_canning",2,25.863000869751,"Temperature"
"329",2023-11-16 12:00:00,"swan_canning",2,22.3700008392334,"Temperature"
"330",2023-11-17 12:00:00,"swan_canning",2,22.6450004577637,"Temperature"
"331",2023-11-18 12:00:00,"swan_canning",2,22.5230007171631,"Temperature"
"332",2023-11-19 12:00:00,"swan_canning",2,22.9400005340576,"Temperature"
"333",2023-11-20 12:00:00,"swan_canning",2,22.7749996185303,"Temperature"
"334",2023-11-21 12:00:00,"swan_canning",2,23.05299949646,"Temperature"
"335",2023-11-22 12:00:00,"swan_canning",2,24.1900005340576,"Temperature"
"336",2023-11-23 12:00:00,"swan_canning",2,24.8600006103516,"Temperature"
"337",2023-11-24 12:00:00,"swan_canning",2,24.3349990844727,"Temperature"
"338",2023-11-25 12:00:00,"swan_canning",2,24.7600002288818,"Temperature"
"339",2023-11-26 12:00:00,"swan_canning",2,25.3449993133545,"Temperature"
"340",2023-11-27 12:00:00,"swan_canning",2,25.0799999237061,"Temperature"
"341",2023-11-28 12:00:00,"swan_canning",2,25.4729995727539,"Temperature"
"342",2023-11-29 12:00:00,"swan_canning",2,25.1730003356934,"Temperature"
"343",2023-11-30 12:00:00,"swan_canning",2,25.1599998474121,"Temperature"
"344",2023-12-01 12:00:00,"swan_canning",2,25.1149997711182,"Temperature"
"345",2023-12-02 12:00:00,"swan_canning",2,25.257999420166,"Temperature"
"346",2023-12-03 12:00:00,"swan_canning",2,25.875,"Temperature"
"347",2023-12-04 12:00:00,"swan_canning",2,25.9349994659424,"Temperature"
"348",2023-12-05 12:00:00,"swan_canning",2,25.6200008392334,"Temperature"
"349",2023-12-06 12:00:00,"swan_canning",2,24.9699993133545,"Temperature"
"350",2023-12-07 12:00:00,"swan_canning",2,25.4200000762939,"Temperature"
"351",2023-12-08 12:00:00,"swan_canning",2,25.2150001525879,"Temperature"
"352",2023-12-09 12:00:00,"swan_canning",2,24.5930004119873,"Temperature"
"353",2023-12-10 12:00:00,"swan_canning",2,23.8299999237061,"Temperature"
"354",2023-12-11 12:00:00,"swan_canning",2,23.4330005645752,"Temperature"
"355",2023-12-12 12:00:00,"swan_canning",2,23.4500007629395,"Temperature"
"356",2023-12-13 12:00:00,"swan_canning",2,24.0030002593994,"Temperature"
"357",2023-12-14 12:00:00,"swan_canning",2,24.5580005645752,"Temperature"
"358",2023-12-15 12:00:00,"swan_canning",2,24.6149997711182,"Temperature"
"359",2023-12-16 12:00:00,"swan_canning",2,24.7129993438721,"Temperature"
"360",2023-12-17 12:00:00,"swan_canning",2,24.7849998474121,"Temperature"
"361",2023-12-18 12:00:00,"swan_canning",2,24.7999992370605,"Temperature"
"362",2024-01-01 12:00:00,"swan_canning",2,25.5750007629395,"Temperature"
"363",2024-01-02 12:00:00,"swan_canning",2,25.2779998779297,"Temperature"
"364",2024-01-03 12:00:00,"swan_canning",2,24.4479999542236,"Temperature"
"365",2024-01-04 12:00:00,"swan_canning",2,24.0879993438721,"Temperature"
"366",2024-01-06 12:00:00,"swan_canning",2,24.8199996948242,"Temperature"
"367",2024-01-05 12:00:00,"swan_canning",2,24.2129993438721,"Temperature"
"368",2024-01-07 12:00:00,"swan_canning",2,25.0100002288818,"Temperature"
"369",2024-01-08 12:00:00,"swan_canning",2,25.67799949646,"Temperature"
"370",2024-01-09 12:00:00,"swan_canning",2,25.6599998474121,"Temperature"
"371",2024-01-10 12:00:00,"swan_canning",2,25.4979991912842,"Temperature"
"372",2024-01-11 12:00:00,"swan_canning",2,25.5900001525879,"Temperature"
"373",2024-01-12 12:00:00,"swan_canning",2,25.6800003051758,"Temperature"
"374",2024-01-13 12:00:00,"swan_canning",2,26.9580001831055,"Temperature"
"375",2024-01-14 12:00:00,"swan_canning",2,26.9750003814697,"Temperature"
"376",2024-01-15 12:00:00,"swan_canning",2,27.5979995727539,"Temperature"
"377",2024-01-16 12:00:00,"swan_canning",2,28.05299949646,"Temperature"
